tract_geoid,NAME,state_fips,total_population,median_household_income
12097043209,Census Tract 432.09; Osceola County; Florida,12,1456,84635
12097043301,Census Tract 433.01; Osceola County; Florida,12,3953,90034
12097043303,Census Tract 433.03; Osceola County; Florida,12,7700,70978
12097043304,Census Tract 433.04; Osceola County; Florida,12,7880,80346
12097043400,Census Tract 434; Osceola County; Florida,12,5536,59173
12097043500,Census Tract 435; Osceola County; Florida,12,4734,56025
12097043600,Census Tract 436; Osceola County; Florida,12,11291,112153
12097043700,Census Tract 437; Osceola County; Florida,12,12477,95979
12097043801,Census Tract 438.01; Osceola County; Florida,12,6646,78929
12097043802,Census Tract 438.02; Osceola County; Florida,12,2991,61973
12099000102,Census Tract 1.02; Palm Beach County; Florida,12,2964,89659
12099000103,Census Tract 1.03; Palm Beach County; Florida,12,2035,159853
12099000104,Census Tract 1.04; Palm Beach County; Florida,12,4596,67059
12099000202,Census Tract 2.02; Palm Beach County; Florida,12,7029,67421
12099000204,Census Tract 2.04; Palm Beach County; Florida,12,3735,73618
12099000208,Census Tract 2.08; Palm Beach County; Florida,12,4660,129167
12099000210,Census Tract 2.10; Palm Beach County; Florida,12,6852,109255
12099000211,Census Tract 2.11; Palm Beach County; Florida,12,3976,152727
12099000213,Census Tract 2.13; Palm Beach County; Florida,12,2986,62145
12099000214,Census Tract 2.14; Palm Beach County; Florida,12,6994,140553
12099000216,Census Tract 2.16; Palm Beach County; Florida,12,3510,107765
12099000217,Census Tract 2.17; Palm Beach County; Florida,12,4431,86023
12099000218,Census Tract 2.18; Palm Beach County; Florida,12,3769,84597
12099000219,Census Tract 2.19; Palm Beach County; Florida,12,7296,110022
12099000220,Census Tract 2.20; Palm Beach County; Florida,12,5139,121486
12099000221,Census Tract 2.21; Palm Beach County; Florida,12,5582,115020
12099000222,Census Tract 2.22; Palm Beach County; Florida,12,2197,60650
12099000223,Census Tract 2.23; Palm Beach County; Florida,12,3133,125833
12099000301,Census Tract 3.01; Palm Beach County; Florida,12,3449,139563
12099000303,Census Tract 3.03; Palm Beach County; Florida,12,5067,240481
12099000304,Census Tract 3.04; Palm Beach County; Florida,12,5444,82992
12099000405,Census Tract 4.05; Palm Beach County; Florida,12,2881,120833
12099000406,Census Tract 4.06; Palm Beach County; Florida,12,2117,89129
12099000407,Census Tract 4.07; Palm Beach County; Florida,12,1620,87031
12099000408,Census Tract 4.08; Palm Beach County; Florida,12,3028,97975
12099000410,Census Tract 4.10; Palm Beach County; Florida,12,3860,83125
12099000505,Census Tract 5.05; Palm Beach County; Florida,12,2919,88182
12099000507,Census Tract 5.07; Palm Beach County; Florida,12,812,250001
12099000509,Census Tract 5.09; Palm Beach County; Florida,12,1869,94250
12099000512,Census Tract 5.12; Palm Beach County; Florida,12,1361,75250
12099000513,Census Tract 5.13; Palm Beach County; Florida,12,1384,78827
12099000600,Census Tract 6; Palm Beach County; Florida,12,1801,82446
12099000702,Census Tract 7.02; Palm Beach County; Florida,12,3340,82386
12099000703,Census Tract 7.03; Palm Beach County; Florida,12,3502,142632
12099000803,Census Tract 8.03; Palm Beach County; Florida,12,3252,77563
12099000805,Census Tract 8.05; Palm Beach County; Florida,12,5784,70506
12099000902,Census Tract 9.02; Palm Beach County; Florida,12,2766,95642
12099000903,Census Tract 9.03; Palm Beach County; Florida,12,6022,87949
12099000904,Census Tract 9.04; Palm Beach County; Florida,12,4246,97368
12099000905,Census Tract 9.05; Palm Beach County; Florida,12,3581,113750
12099001002,Census Tract 10.02; Palm Beach County; Florida,12,6710,55750
12099001003,Census Tract 10.03; Palm Beach County; Florida,12,5092,91908
12099001004,Census Tract 10.04; Palm Beach County; Florida,12,5979,71917
12099001101,Census Tract 11.01; Palm Beach County; Florida,12,7142,61000
12099001102,Census Tract 11.02; Palm Beach County; Florida,12,2348,67610
12099001200,Census Tract 12; Palm Beach County; Florida,12,4432,51632
12099001301,Census Tract 13.01; Palm Beach County; Florida,12,7238,68903
12099001302,Census Tract 13.02; Palm Beach County; Florida,12,5186,42546
12099001402,Census Tract 14.02; Palm Beach County; Florida,12,2498,43971
12099001403,Census Tract 14.03; Palm Beach County; Florida,12,3406,32970
12099001404,Census Tract 14.04; Palm Beach County; Florida,12,4496,47529
12099001500,Census Tract 15; Palm Beach County; Florida,12,2525,42587
12099001600,Census Tract 16; Palm Beach County; Florida,12,4403,34813
12099001700,Census Tract 17; Palm Beach County; Florida,12,4358,65732
12099001801,Census Tract 18.01; Palm Beach County; Florida,12,5744,55688
12099001802,Census Tract 18.02; Palm Beach County; Florida,12,3753,41590
12099001904,Census Tract 19.04; Palm Beach County; Florida,12,3410,75089
12099001907,Census Tract 19.07; Palm Beach County; Florida,12,3838,54312
12099001909,Census Tract 19.09; Palm Beach County; Florida,12,3488,45856
12099001910,Census Tract 19.10; Palm Beach County; Florida,12,1784,38571
12099001911,Census Tract 19.11; Palm Beach County; Florida,12,988,30795
12099001912,Census Tract 19.12; Palm Beach County; Florida,12,1849,25972
12099001913,Census Tract 19.13; Palm Beach County; Florida,12,2588,27345
12099001916,Census Tract 19.16; Palm Beach County; Florida,12,3618,62471
12099001917,Census Tract 19.17; Palm Beach County; Florida,12,5444,47479
12099001918,Census Tract 19.18; Palm Beach County; Florida,12,3573,73313
12099001919,Census Tract 19.19; Palm Beach County; Florida,12,6122,95523
12099001920,Census Tract 19.20; Palm Beach County; Florida,12,3956,52304
12099001921,Census Tract 19.21; Palm Beach County; Florida,12,3358,63155
12099002005,Census Tract 20.05; Palm Beach County; Florida,12,4926,51157
12099002006,Census Tract 20.06; Palm Beach County; Florida,12,5349,47943
12099002100,Census Tract 21; Palm Beach County; Florida,12,4838,31292
12099002200,Census Tract 22; Palm Beach County; Florida,12,2759,31842
12099002300,Census Tract 23; Palm Beach County; Florida,12,3478,52083
12099002400,Census Tract 24; Palm Beach County; Florida,12,2151,39308
12099002600,Census Tract 26; Palm Beach County; Florida,12,2579,99467
12099002701,Census Tract 27.01; Palm Beach County; Florida,12,1470,-666666666
12099002702,Census Tract 27.02; Palm Beach County; Florida,12,2547,111645
12099002703,Census Tract 27.03; Palm Beach County; Florida,12,2672,76284
12099002800,Census Tract 28; Palm Beach County; Florida,12,3259,69647
12099002900,Census Tract 29; Palm Beach County; Florida,12,5963,37976
12099003000,Census Tract 30; Palm Beach County; Florida,12,5583,59750
12099003101,Census Tract 31.01; Palm Beach County; Florida,12,7664,73409
12099003102,Census Tract 31.02; Palm Beach County; Florida,12,6761,54790
12099003201,Census Tract 32.01; Palm Beach County; Florida,12,5167,58821
12099003202,Census Tract 32.02; Palm Beach County; Florida,12,8019,85720
12099003300,Census Tract 33; Palm Beach County; Florida,12,4742,77473
12099003400,Census Tract 34; Palm Beach County; Florida,12,4400,80051
12099003507,Census Tract 35.07; Palm Beach County; Florida,12,2028,250001
12099003512,Census Tract 35.12; Palm Beach County; Florida,12,1407,163750
12099003513,Census Tract 35.13; Palm Beach County; Florida,12,1619,250001
12099003514,Census Tract 35.14; Palm Beach County; Florida,12,2862,223750
12099003600,Census Tract 36; Palm Beach County; Florida,12,5487,111855
12099003700,Census Tract 37; Palm Beach County; Florida,12,5763,59821
12099003801,Census Tract 38.01; Palm Beach County; Florida,12,2878,65949
12099003802,Census Tract 38.02; Palm Beach County; Florida,12,4656,65449
12099003901,Census Tract 39.01; Palm Beach County; Florida,12,4671,59223
12099003902,Census Tract 39.02; Palm Beach County; Florida,12,6385,71513
12099004005,Census Tract 40.05; Palm Beach County; Florida,12,4698,64537
12099004007,Census Tract 40.07; Palm Beach County; Florida,12,6387,56250
12099004008,Census Tract 40.08; Palm Beach County; Florida,12,6060,50000
12099004009,Census Tract 40.09; Palm Beach County; Florida,12,3606,65246
12099004010,Census Tract 40.10; Palm Beach County; Florida,12,3000,52600
12099004011,Census Tract 40.11; Palm Beach County; Florida,12,5509,50250
12099004012,Census Tract 40.12; Palm Beach County; Florida,12,5050,41297
12099004013,Census Tract 40.13; Palm Beach County; Florida,12,3736,34176
12099004101,Census Tract 41.01; Palm Beach County; Florida,12,4485,56429
12099004102,Census Tract 41.02; Palm Beach County; Florida,12,4249,54135
12099004203,Census Tract 42.03; Palm Beach County; Florida,12,3370,46643
12099004204,Census Tract 42.04; Palm Beach County; Florida,12,2674,37479
12099004205,Census Tract 42.05; Palm Beach County; Florida,12,5207,76406
12099004206,Census Tract 42.06; Palm Beach County; Florida,12,2752,71164
12099004207,Census Tract 42.07; Palm Beach County; Florida,12,3016,42419
12099004300,Census Tract 43; Palm Beach County; Florida,12,6189,100901
12099004401,Census Tract 44.01; Palm Beach County; Florida,12,4605,85714
12099004402,Census Tract 44.02; Palm Beach County; Florida,12,4852,45962
12099004500,Census Tract 45; Palm Beach County; Florida,12,7725,44544
12099004601,Census Tract 46.01; Palm Beach County; Florida,12,4905,74434
12099004602,Census Tract 46.02; Palm Beach County; Florida,12,4967,61250
12099004702,Census Tract 47.02; Palm Beach County; Florida,12,7947,76392
12099004704,Census Tract 47.04; Palm Beach County; Florida,12,7012,54167
12099004705,Census Tract 47.05; Palm Beach County; Florida,12,5284,54014
12099004706,Census Tract 47.06; Palm Beach County; Florida,12,2930,42457
12099004810,Census Tract 48.10; Palm Beach County; Florida,12,5154,54356
12099004813,Census Tract 48.13; Palm Beach County; Florida,12,6578,88519
12099004815,Census Tract 48.15; Palm Beach County; Florida,12,7571,73036
12099004816,Census Tract 48.16; Palm Beach County; Florida,12,3009,62233
12099004817,Census Tract 48.17; Palm Beach County; Florida,12,3669,41042
12099004818,Census Tract 48.18; Palm Beach County; Florida,12,3185,38929
12099004819,Census Tract 48.19; Palm Beach County; Florida,12,4317,44454
12099004820,Census Tract 48.20; Palm Beach County; Florida,12,4398,90625
12099004821,Census Tract 48.21; Palm Beach County; Florida,12,4414,75664
12099004822,Census Tract 48.22; Palm Beach County; Florida,12,3238,55655
12099004823,Census Tract 48.23; Palm Beach County; Florida,12,2704,91544
12099004902,Census Tract 49.02; Palm Beach County; Florida,12,1767,96920
12099004903,Census Tract 49.03; Palm Beach County; Florida,12,5137,56328
12099004904,Census Tract 49.04; Palm Beach County; Florida,12,7155,61612
12099005000,Census Tract 50; Palm Beach County; Florida,12,5572,68654
12099005101,Census Tract 51.01; Palm Beach County; Florida,12,2814,53750
12099005102,Census Tract 51.02; Palm Beach County; Florida,12,7044,56127
12099005202,Census Tract 52.02; Palm Beach County; Florida,12,5649,66454
12099005203,Census Tract 52.03; Palm Beach County; Florida,12,1983,56821
12099005204,Census Tract 52.04; Palm Beach County; Florida,12,4441,52083
12099005300,Census Tract 53; Palm Beach County; Florida,12,5021,55868
12099005411,Census Tract 54.11; Palm Beach County; Florida,12,3081,101667
12099005412,Census Tract 54.12; Palm Beach County; Florida,12,2839,77697
12099005413,Census Tract 54.13; Palm Beach County; Florida,12,1289,128320
12099005501,Census Tract 55.01; Palm Beach County; Florida,12,4325,62685
12099005502,Census Tract 55.02; Palm Beach County; Florida,12,6421,68727
12099005601,Census Tract 56.01; Palm Beach County; Florida,12,6275,49543
12099005602,Census Tract 56.02; Palm Beach County; Florida,12,1771,108527
12099005702,Census Tract 57.02; Palm Beach County; Florida,12,7970,60021
12099005703,Census Tract 57.03; Palm Beach County; Florida,12,2747,43598
12099005704,Census Tract 57.04; Palm Beach County; Florida,12,1773,42675
12099005807,Census Tract 58.07; Palm Beach County; Florida,12,4299,63547
12099005810,Census Tract 58.10; Palm Beach County; Florida,12,1667,38550
12099005811,Census Tract 58.11; Palm Beach County; Florida,12,3719,72041
12099005812,Census Tract 58.12; Palm Beach County; Florida,12,4847,59192
12099005813,Census Tract 58.13; Palm Beach County; Florida,12,6081,63695
12099005814,Census Tract 58.14; Palm Beach County; Florida,12,4644,64671
12099005815,Census Tract 58.15; Palm Beach County; Florida,12,5186,58915
12099005818,Census Tract 58.18; Palm Beach County; Florida,12,3879,79077
12099005819,Census Tract 58.19; Palm Beach County; Florida,12,3805,98060
12099005820,Census Tract 58.20; Palm Beach County; Florida,12,6672,102656
12099005821,Census Tract 58.21; Palm Beach County; Florida,12,5267,72092
12099005916,Census Tract 59.16; Palm Beach County; Florida,12,7364,77222
12099005917,Census Tract 59.17; Palm Beach County; Florida,12,4868,104091
12099005918,Census Tract 59.18; Palm Beach County; Florida,12,5493,105833
12099005921,Census Tract 59.21; Palm Beach County; Florida,12,7914,86055
12099005922,Census Tract 59.22; Palm Beach County; Florida,12,5465,68255
12099005923,Census Tract 59.23; Palm Beach County; Florida,12,3481,70625
12099005926,Census Tract 59.26; Palm Beach County; Florida,12,5212,57652
12099005930,Census Tract 59.30; Palm Beach County; Florida,12,4224,58998
12099005931,Census Tract 59.31; Palm Beach County; Florida,12,2659,56071
12099005933,Census Tract 59.33; Palm Beach County; Florida,12,2599,34107
12099005934,Census Tract 59.34; Palm Beach County; Florida,12,4599,70938
12099005936,Census Tract 59.36; Palm Beach County; Florida,12,2663,47943
12099005937,Census Tract 59.37; Palm Beach County; Florida,12,1361,191250
12099005938,Census Tract 59.38; Palm Beach County; Florida,12,3913,69469
12099005939,Census Tract 59.39; Palm Beach County; Florida,12,1353,32727
12099005940,Census Tract 59.40; Palm Beach County; Florida,12,2054,37036
12099005942,Census Tract 59.42; Palm Beach County; Florida,12,2881,141930
12099005943,Census Tract 59.43; Palm Beach County; Florida,12,2137,36601
12099005944,Census Tract 59.44; Palm Beach County; Florida,12,2601,36441
12099005945,Census Tract 59.45; Palm Beach County; Florida,12,4475,68111
12099005946,Census Tract 59.46; Palm Beach County; Florida,12,9798,125225
12099005947,Census Tract 59.47; Palm Beach County; Florida,12,4343,89485
12099005949,Census Tract 59.49; Palm Beach County; Florida,12,3659,104929
12099005950,Census Tract 59.50; Palm Beach County; Florida,12,4026,104455
12099005951,Census Tract 59.51; Palm Beach County; Florida,12,4751,65086
12099005952,Census Tract 59.52; Palm Beach County; Florida,12,1239,70573
12099005953,Census Tract 59.53; Palm Beach County; Florida,12,4473,73420
12099005954,Census Tract 59.54; Palm Beach County; Florida,12,4346,76205
12099005955,Census Tract 59.55; Palm Beach County; Florida,12,4578,99151
